Date,Close,Action,CurrentSplit,BuyAmount,SellAmount,Shares,AvgPrice,Cash,StockValue,TotalAsset,Peak,Drawdown
2017-01-13,115.68073272705078,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105573521.67967646,208977581.5327795,208977581.5327795,0.0
2017-01-17,115.33322143554688,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105256373.00675021,208660432.85985327,208977581.5327795,-0.0015176205533630421
2017-01-18,115.5680160522461,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105470653.24142727,208874713.0945303,208977581.5327795,-0.0004922462854373927
2017-01-19,115.51166534423828,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105419225.98510478,208823285.83820784,208977581.5327795,-0.000738336109739463
2017-01-20,115.76527404785156,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105650676.4897644,209054736.34286743,209054736.34286743,0.0
2017-01-23,115.85919952392578,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,105736395.54643732,209140455.39954036,209140455.39954036,0.0
2017-01-24,116.63880920410156,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,106447889.47919038,209851949.33229342,209851949.33229342,0.0
2017-01-25,117.8128890991211,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107519388.13180508,210923447.9849081,210923447.9849081,0.0
2017-01-26,117.93497467041016,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107630806.89103505,211034866.7441381,211034866.7441381,0.0
2017-01-27,118.16041564941406,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107836550.73033553,211240610.58343858,211240610.58343858,0.0
2017-01-30,117.23992919921876,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,106996488.65677626,210400548.5098793,211240610.58343858,-0.003976801956967766
2017-01-31,117.00511932373048,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,106782194.49649501,210186254.34959805,211240610.58343858,-0.004991257272588036
2017-02-01,117.8128890991211,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107519388.13180508,210923447.9849081,211240610.58343858,-0.001501428147052218
2017-02-02,117.70955657958984,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107425083.94014087,210829143.7932439,211240610.58343858,-0.0019478583642520476
2017-02-03,118.04769897460938,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107733682.29208635,211137742.1451894,211240610.58343858,-0.0004869728314316648
2017-02-06,118.1885986328125,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,107862271.32129888,211266331.17440194,211266331.17440194,0.0
2017-02-07,118.6206512451172,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,108256574.80431308,211660634.6574161,211660634.6574161,0.0
2017-02-08,118.81792449951172,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,108436611.97825441,211840671.83135745,211840671.83135745,0.0
2017-02-09,119.2499771118164,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,108830915.4612686,212234975.31437165,212234975.31437165,0.0
2017-02-10,119.64445495605467,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,109190927.14393234,212594986.99703538,212594986.99703538,0.0
2017-02-13,120.32073974609376,관망,40,0.0,0.0,912628.3970622633,109.57362308897953,103404059.85310304,109808123.8478233,213212183.70092636,213212183.70092636,0.0
2017-02-14,120.72463989257812,목표수익 전량매도,0,0.0,110176734.59108254,0.0,109.57362308897953,213580794.44418558,0.0,213580794.44418558,213580794.44418558,0.0
2017-02-15,121.4384536743164,1차 매수,1,2500000.0,0.0,20586.559893991278,0.0,211080794.44418558,2500000.0,213580794.44418558,213580794.44418558,0.0
2017-02-16,121.40090942382812,2차 매수,2,2500000.0,0.0,41179.48635446892,121.4384536743164,208580794.44418558,4999227.093038647,213580021.53722423,213580794.44418558,-3.6188036633303867e-06
2017-02-17,121.92689514160156,3차 매수,3,2500000.0,0.0,61683.57609690507,121.41967864680238,206080794.44418558,7520886.914726345,213601681.35891193,213601681.35891193,0.0
2017-02-21,122.52799987792967,4차 매수,4,2500000.0,0.0,82087.07572548516,121.58828126659647,203580794.44418558,10057965.20447185,213638759.64865744,213638759.64865744,0.0
2017-02-22,122.57498168945312,5차 매수,5,2500000.0,0.0,102482.7548889038,121.82185699295596,201080794.44418558,12561821.803992096,213642616.24817768,213642616.24817768,0.0
2017-02-23,122.11475372314452,6차 매수,6,2500000.0,0.0,122955.30160236593,121.97174064602963,198580794.44418558,15014656.374127872,213595450.81831345,213642616.24817768,-0.00022076789122184363
2017-02-24,122.34955596923828,7차 매수,7,2500000.0,0.0,143388.55924842198,121.99555289213627,196080794.44418558,17543526.555113245,213624320.99929884,213642616.24817768,-8.563482885635504e-05
2017-02-27,122.49989318847656,8차 매수,8,2500000.0,0.0,163796.7403082498,122.04599928841667,193580794.44418558,20065083.192381233,213645877.63656682,213645877.63656682,0.0
2017-02-28,122.12416076660156,9차 매수,9,2500000.0,0.0,184267.71005172172,122.10255199439203,191080794.44418558,22503539.446449988,213584333.89063558,213645877.63656682,-0.00028806428006970515
2017-03-01,123.45791625976562,10차 매수,10,2500000.0,0.0,204517.52533889856,122.1049525914471,188580794.44418558,25249307.516944233,213830101.9611298,213830101.9611298,0.0
2017-03-02,122.83800506591795,11차 매수,11,2500000.0,0.0,224869.5328357513,122.23891306416606,186080794.44418558,27622524.813648622,213703319.2578342,213830101.9611298,-0.0005929132621311893
2017-03-03,123.06341552734376,12차 매수,12,2500000.0,0.0,245184.26235375757,122.29313439311713,183580794.44418558,30173212.758805737,213754007.2029913,213830101.9611298,-0.00035586550930205406
2017-03-06,122.79104614257812,13차 매수,13,2500000.0,0.0,265544.0530594833,122.35695599709945,181080794.44418558,32606432.07211423,213687226.5162998,213830101.9611298,-0.000668172738635145
2017-03-07,122.58438110351562,14차 매수,14,2500000.0,0.0,285938.1683415019,122.39023855194311,178580794.44418558,35051553.400015876,213632347.84420145,213830101.9611298,-0.0009248188871196287
2017-03-08,122.80042266845705,15차 매수,15,2500000.0,0.0,306296.40445889405,122.40408548116169,176080794.44418558,37613327.92938086,213694122.37356645,213830101.9611298,-0.0006359235033619549
2017-03-09,122.89434051513672,16차 매수,16,2500000.0,0.0,326639.0824823143,122.43042835010694,173580794.44418558,40142094.628133364,213722889.07231894,213830101.9611298,-0.000501392871385163
2017-03-10,123.41094970703124,17차 매수,17,2500000.0,0.0,346896.60424950614,122.45932022591258,171080794.44418558,42810839.380575724,213891633.8247613,213891633.8247613,0.0
2017-03-13,123.6175765991211,18차 매수,18,2500000.0,0.0,367120.26555057854,122.51489198617747,168580794.44418558,45382517.54778832,213963311.9919739,213963311.9919739,0.0
2017-03-14,123.31700134277344,19차 매수,19,2500000.0,0.0,387393.2203968529,122.57563589553544,166080794.44418558,47772170.279860035,213852964.72404563,213963311.9919739,-0.0005157298552773
2017-03-15,124.07787322998048,20차 매수,20,2500000.0,0.0,407541.85717567813,122.6144328270384,163580794.44418558,50566926.8905546,214147721.3347402,214147721.3347402,0.0
2017-03-16,123.9933090209961,21차 매수,21,2500000.0,0.0,427704.2354502725,122.68678448517403,161080794.44418558,53032463.43577451,214113257.8799601,214147721.3347402,-0.00016093309125727752
2017-03-17,123.94998168945312,22차 매수,22,2500000.0,0.0,447873.6615843042,122.74837527556814,158580794.44418558,55513932.15256283,214094726.5967484,214147721.3347402,-0.00024746813863567806
2017-03-20,124.06292724609376,23차 매수,23,2500000.0,0.0,468024.7256893849,122.80248810667612,156080794.44418558,58064517.49257515,214145311.93676072,214147721.3347402,-1.1251102577467594e-05
2017-03-21,122.18050384521484,24차 매수,24,2500000.0,0.0,488486.2553223544,122.8567570127933,153580794.44418558,59683496.79674752,213264291.24093312,214147721.3347402,-0.004125330348139253
2017-03-22,123.0087890625,25차 매수,25,2500000.0,0.0,508810.00632464874,122.82843037294,151080794.44418558,62588102.74087801,213668897.1850636,214147721.3347402,-0.002235952578398572
2017-03-23,122.69817352294922,26차 매수,26,2500000.0,0.0,529185.2077495698,122.8356345651771,148580794.44418558,64930058.44623464,213510852.89042023,214147721.3347402,-0.0029739678776430074
2017-03-24,122.95232391357422,27차 매수,27,2500000.0,0.0,549518.2923178396,122.83034190698775,146080794.44418558,67564551.07349718,213645345.51768276,214147721.3347402,-0.002345931182112152
2017-03-27,123.1499252319336,28차 매수,28,2500000.0,0.0,569818.7512526838,122.83485544273424,143580794.44418558,70173136.61252178,213753931.05670738,214147721.3347402,-0.0018388721373190102
2017-03-28,123.9029312133789,29차 매수,29,2500000.0,0.0,589995.8364557339,122.8460801721823,141080794.44418558,73102213.54055475,214183007.98474032,214183007.98474032,0.0
2017-03-29,124.4770965576172,30차 매수,30,2500000.0,0.0,610079.8524645971,122.88222309419555,138580794.44418558,75940968.70309252,214521763.1472781,214521763.1472781,0.0
2017-03-30,124.6841278076172,31차 매수,31,2500000.0,0.0,630130.5200512317,122.93472681816229,136080794.44418558,78567274.29754807,214648068.74173367,214648068.74173367,0.0
2017-03-31,124.59947967529295,32차 매수,32,2500000.0,0.0,650194.8092963796,122.99039252010677,133580794.44418558,81013934.92590523,214594729.3700908,214648068.74173367,-0.0002484968625878305
2017-04-03,124.52415466308594,33차 매수,33,2500000.0,0.0,670271.235486656,123.04004716151685,131080794.44418558,83464958.99395804,214545753.4381436,214648068.74173367,-0.0004766653815700802
2017-04-04,124.7218246459961,34차 매수,34,2500000.0,0.0,690315.842812566,123.08450017268038,128580794.44418558,86097451.49762185,214678245.94180745,214678245.94180745,0.0
2017-04-05,124.21355438232422,35차 매수,35,2500000.0,0.0,710442.4707995979,123.13204294092833,126080794.44418558,88246584.48217864,214327378.92636424,214678245.94180745,-0.001634385514489041
2017-04-06,124.27944946289062,36차 매수,36,2500000.0,0.0,730558.4273057175,123.16268184462477,123580794.44418558,90793399.14602977,214374193.59021536,214678245.94180745,-0.0014163165450611739
2017-04-07,124.21355438232422,37차 매수,37,2500000.0,0.0,750685.0552927494,123.19343208717461,121080794.44418558,93245258.939604,214326053.3837896,214678245.94180745,-0.0016405600691991786
2017-04-10,124.2606201171875,38차 매수,38,2500000.0,0.0,770804.0599914409,123.22078260093667,118580794.44418558,95780590.48338224,214361384.92756784,214678245.94180745,-0.0014759810098574234
2017-04-11,123.72411346435548,39차 매수,39,2500000.0,0.0,791010.3070195939,123.2479237344117,116080794.44418558,97867048.9771669,213947843.4213525,214678245.94180745,-0.003402312690094051
2017-04-12,123.22527313232422,40차 매수,40,2500000.0,0.0,811298.3529411104,123.26008793408157,113580794.44418558,99972461.1329731,213553255.5771587,214678245.94180745,-0.005240355676064677
2017-04-13,122.73578643798828,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,99575341.38407177,213156135.82825735,214678245.94180745,-0.007090192613007902
2017-04-17,123.7523422241211,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,100400071.41903408,213980865.86321968,214678245.94180745,-0.0032484897364813033
2017-04-18,123.56411743164062,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,100247364.95491199,213828159.39909756,214678245.94180745,-0.003959816883077752
2017-04-19,123.76172637939452,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,100407684.76875114,213988479.21293673,214678245.94180745,-0.0032130257346042125
2017-04-20,124.79713439941406,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,101247709.59001502,214828504.0342006,214828504.0342006,0.0
2017-04-21,124.76889038085938,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,101224795.26428117,214805589.70846677,214828504.0342006,-0.0001066633398433595
2017-04-24,126.27484893798828,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,102446576.96127741,216027371.40546298,216027371.40546298,0.0
2017-04-25,127.18782806396484,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,103187275.42245181,216768069.8666374,216768069.8666374,0.0
2017-04-26,127.00897216796876,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,103042169.92861639,216622964.37280196,216768069.8666374,-0.0006694043727229879
2017-04-27,127.77137756347656,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,103660708.17026529,217241502.61445087,217241502.61445087,0.0
2017-04-28,127.99726104736328,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,103843967.06869918,217424761.51288477,217424761.51288477,0.0
2017-05-01,129.1361541748047,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,104767949.18716834,218348743.6313539,218348743.6313539,0.0
2017-05-02,129.35263061523438,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,104943576.1667395,218524370.61092508,218524370.61092508,0.0
2017-05-03,128.9385528564453,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,104607635.56304438,218188430.00722998,218524370.61092508,-0.0015373141346016045
2017-05-04,128.98553466796875,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,104645751.82935154,218226546.27353713,218524370.61092508,-0.0013628884346186493
2017-05-05,129.4561767578125,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105027582.98166654,218608377.42585212,218608377.42585212,0.0
2017-05-08,129.73854064941406,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105256664.34185293,218837458.78603852,218837458.78603852,0.0
2017-05-09,130.1903076171875,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105623182.13872072,219203976.5829063,219203976.5829063,0.0
2017-05-10,130.265625,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105684287.00734434,219265081.45152992,219265081.45152992,0.0
2017-05-11,130.162109375,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105600304.95127816,219181099.39546376,219265081.45152992,-0.0003830160986427757
2017-05-12,130.45379638671875,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105836950.1434599,219417744.58764547,219417744.58764547,0.0
2017-05-15,130.86801147460938,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,106173002.16202892,219753796.60621452,219753796.60621452,0.0
2017-05-16,131.4139404296875,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,106615913.42410666,220196707.86829224,220196707.86829224,0.0
2017-05-17,128.0725860595703,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,103905078.127038,217485872.5712236,220196707.86829224,-0.012310971055435152
2017-05-18,129.19264221191406,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,104813777.83863606,218394572.28282166,220196707.86829224,-0.008184207670118805
2017-05-19,129.73854064941406,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,105256664.34185293,218837458.78603852,220196707.86829224,-0.00617288557768421
2017-05-22,130.83033752441406,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,106142437.34828667,219723231.79247224,220196707.86829224,-0.0021502413928150207
2017-05-23,130.96214294433594,관망,40,0.0,0.0,811298.3529411104,123.25921732428155,113580794.44418558,106249370.86837801,219830165.3125636,220196707.86829224,-0.0016646141501256537
