Date,Close,RSI,Mode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2002-02-08,30.5115966796875,51.70348037462701,상승,매수,1000000,0.0,125104.34513278864,98457809.49718344,3817133.3215680732,102274942.81875151
2002-02-15,30.182632446289062,43.49571293182732,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3775978.4665766517,102233787.9637601
2002-02-22,28.385835647583008,31.524588490184428,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3551191.3797378396,102009000.87692128
2002-03-01,30.14887046813965,39.8741148294723,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3771754.6964098816,102229564.19359332
2002-03-08,32.62050247192383,47.55488676266204,중립,관망,0,0.0,125104.34513278864,98457809.49718344,4080966.5996525437,102538776.09683599
2002-03-15,31.40576934814453,38.401980510973885,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3928998.2076910282,102386807.70487447
2002-03-22,30.94183349609375,40.64377137105329,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3870957.816736593,102328767.31392004
2002-03-29,30.418811798095703,40.66591330461573,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3805525.529718308,102263335.02690175
2002-04-05,28.993188858032227,34.44668781643671,중립,관망,0,0.0,125104.34513278864,98457809.49718344,3627173.905395386,102084983.40257883
2002-04-12,28.27616310119629,28.17346827430947,침체,매수,2000000,0.0,195835.2994296036,96457809.49718344,5537470.867643083,101995280.36482653
2002-04-19,29.06911277770996,32.996245942791575,중립,관망,0,0.0,195835.2994296036,96457809.49718344,5692758.404975746,102150567.90215918
2002-04-26,26.184139251708984,31.077644213932142,중립,관망,0,0.0,195835.2994296036,96457809.49718344,5127778.750664866,101585588.2478483
2002-05-03,25.08750915527344,28.367440237673947,침체,매수,2000000,0.0,275556.2469187088,94457809.49718344,6913019.867365896,101370829.36454934
2002-05-10,24.9356689453125,29.073164049376487,침체,매수,2000000,0.0,355762.63738636725,92457809.49718344,8871179.34897771,101328988.84616116
2002-05-17,27.778461456298828,42.602733191873526,중립,관망,0,0.0,355762.63738636725,92457809.49718344,9882538.710228419,102340348.20741186
2002-05-24,26.35284805297852,40.21546625977816,중립,관망,0,0.0,355762.63738636725,92457809.49718344,9375358.72596983,101833168.22315328
2002-05-31,25.340579986572266,41.89491185831945,중립,관망,0,0.0,355762.63738636725,92457809.49718344,9015231.568923144,101473041.06610659
2002-06-07,23.872779846191406,33.02918915573481,중립,관망,0,0.0,355762.63738636725,92457809.49718344,8493043.11982517,100950852.61700861
2002-06-14,23.299161911010746,21.91153225290104,침체,매수,2000000,0.0,441602.63487807265,90457809.49718344,10288971.290353175,100746780.78753662
2002-06-21,21.780744552612305,21.517712036287307,침체,매수,2000000,0.0,533426.8604075955,88457809.49718344,11618434.18403982,100076243.68122326
2002-06-28,22.01694679260254,23.228727352576115,침체,매수,2000000,0.0,624265.9771497942,86457809.49718344,13744430.803339051,100202240.30052249
2002-07-05,22.219406127929688,24.92262435055557,침체,매수,2000000,0.0,714277.3837771752,84457809.49718344,15870819.278140152,100328628.7753236
2002-07-12,20.92031478881836,25.11702463763838,침체,매수,2000000,0.0,809878.2397006709,82457809.49718344,16942907.715152126,99400717.21233557
2002-07-19,20.237030029296875,25.169376785568478,침체,매수,2000000,0.0,908706.9708487014,80457809.49718344,18389530.25689657,98847339.75408001
2002-07-26,19.12352752685547,19.87736858918997,침체,매수,2000000,0.0,1013290.186324579,78457809.49718344,19377682.770870592,97835492.26805404
2002-08-02,18.76922607421875,23.476148421948352,침체,매수,2000000,0.0,1119847.5900284634,76457809.49718344,21018672.585913263,97476482.08309671
2002-08-09,19.68028450012207,30.39759727101409,중립,관망,0,0.0,1119847.5900284634,76457809.49718344,22038919.168536223,98496728.66571966
2002-08-16,20.83595848083496,36.14596059070754,중립,관망,0,0.0,1119847.5900284634,76457809.49718344,23333097.890696153,99790907.3878796
2002-08-23,21.21557235717773,23.3927683817832,침체,매수,2000000,0.0,1214117.9668219206,74457809.49718344,25758207.57525997,100216017.07244341
2002-08-30,19.815244674682617,23.440828287283352,침체,매수,2000000,0.0,1315050.3566477876,72457809.49718344,26058044.57650455,98515854.073688
2002-09-06,19.275371551513672,24.376453046591266,침체,매수,2000000,0.0,1418809.7054445138,70457809.49718344,27348084.233336676,97805893.73052011
2002-09-13,19.39346504211425,28.640468611611453,침체,매수,2000000,0.0,1521937.22781645,68457809.49718344,29515636.423950594,97973445.92113404
2002-09-20,18.27996826171875,27.238035299126352,침체,매수,2000000,0.0,1631346.6081482708,66457809.49718344,29820964.220812924,96278773.71799636
2002-09-27,17.976285934448242,30.610590378901023,중립,관망,0,0.0,1631346.6081482708,66457809.49718344,29325553.08626561,95783362.58344905
2002-10-04,17.166473388671875,26.645095676269065,침체,매수,2000000,0.0,1747852.7742499113,64457809.49718344,30004468.136477415,94462277.63366085
2002-10-11,18.74392318725586,35.222359551290765,중립,관망,0,0.0,1747852.7742499113,64457809.49718344,32761618.143172394,97219427.64035584
2002-10-18,20.085193634033203,46.46178317904551,중립,관망,0,0.0,1747852.7742499113,64457809.49718344,35105961.414591596,99563770.91177504
2002-10-25,20.83595848083496,52.52309555945916,상승,매수,1000000,0.0,1795846.7266721053,63457809.49718344,37418187.834883355,100875997.3320668
2002-11-01,21.299917221069336,59.69924441342801,상승,매수,1000000,0.0,1842795.2659373577,62457809.49718344,39251386.61984417,101709196.11702761
2002-11-08,21.1480770111084,60.79635570201508,상승,매수,1000000,0.0,1890080.8890923487,61457809.49718344,39971576.199749224,101429385.69693267
2002-11-15,22.30375862121582,61.64793734725092,상승,매수,1000000,0.0,1934916.3814854908,60457809.49718344,43155907.92488874,103613717.42207217
2002-11-22,23.38351249694824,61.38763056131432,상승,매수,1000000,0.0,1977681.556312434,59457809.49718344,46245141.38701584,105702950.88419929
2002-11-29,23.38351249694824,60.031181939539245,상승,매수,1000000,0.0,2020446.731139377,58457809.49718344,47245141.38701584,105702950.88419929
2002-12-06,22.32905960083008,62.016173603755306,상승,매수,1000000,0.0,2065231.4205923455,57457809.49718344,46114675.47991346,103572484.9770969
2002-12-13,21.12277603149414,58.30179144227355,상승,매수,1000000,0.0,2112573.6827319902,56457809.49718344,44623420.75037659,101081230.24756002
2002-12-20,21.358964920043945,58.73972169620258,상승,매수,1000000,0.0,2159392.4309130674,55457809.49718344,46122387.18048063,101580196.67766407
2002-12-27,20.937191009521484,62.58999567305034,상승,매수,1000000,0.0,2207154.329801282,54457809.49718344,46211611.79054182,100669421.28772527
2003-01-03,21.66265106201172,66.79484641631701,상승,매수,1000000,0.0,2253316.7314915177,53457809.49718344,48812814.0864935,102270623.58367693
2003-01-10,22.86051177978516,75.05574628173478,과열,전량매도,0,51511973.683848836,0.0,104969783.18103227,0.0,104969783.18103227
2003-01-17,21.35051918029785,61.53842776597898,상승,매수,1000000,0.0,46837.268525197964,103969783.18103227,1000000.0,104969783.18103227
2003-01-24,20.937191009521484,54.10904517583754,상승,매수,1000000,0.0,94599.16741341252,102969783.18103227,1980640.8374763185,104950424.01850858
2003-01-31,20.616634368896484,48.89644157615503,중립,관망,0,0.0,94599.16741341252,102969783.18103227,1950316.4461643528,104920099.62719662
2003-02-07,20.085193634033203,43.92918306468325,중립,관망,0,0.0,94599.16741341252,102969783.18103227,1900042.5951167145,104869825.77614899
2003-02-14,20.6588077545166,47.65369720274475,중립,관망,0,0.0,94599.16741341252,102969783.18103227,1954306.0133310207,104924089.1943633
2003-02-21,21.2324333190918,44.558669240970985,중립,관망,0,0.0,94599.16741341252,102969783.18103227,2008570.5141468833,104978353.69517915
2003-02-28,21.223997116088867,37.69228360987275,중립,관망,0,0.0,94599.16741341252,102969783.18103227,2007772.4563666752,104977555.63739894
2003-03-07,20.700990676879883,35.57166575840745,중립,관망,0,0.0,94599.16741341252,102969783.18103227,1958296.4826656517,104928079.66369793
2003-03-14,21.69639015197754,46.57533991997654,중립,관망,0,0.0,94599.16741341252,102969783.18103227,2052460.444253638,105022243.62528591
2003-03-21,22.919557571411133,59.708290916780825,상승,매수,1000000,0.0,138230.0270791923,101969783.18103227,3168171.063739268,105137954.24477154
2003-03-28,22.00008010864257,53.22585381780112,상승,매수,1000000,0.0,183684.4070206161,100969783.18103227,4041071.6691620625,105010854.85019433
2003-04-04,21.97477531433105,55.43769075894544,상승,매수,1000000,0.0,229191.12941917646,99969783.18103227,5036423.573024172,105006206.75405644
2003-04-11,21.51924133300781,49.22654684458927,중립,관망,0,0.0,229191.12941917646,99969783.18103227,4932019.225355884,104901802.40638815
2003-04-18,22.62430953979492,48.71320832354851,중립,관망,0,0.0,229191.12941917646,99969783.18103227,5185291.055754646,105155074.23678692
2003-04-25,22.73397827148437,58.893836919040695,상승,매수,1000000,0.0,273178.15131469385,98969783.18103227,6210426.15623252,105180209.33726479
2003-05-02,23.85590171813965,67.19675898611553,상승,매수,1000000,0.0,315096.4997307429,97969783.18103227,7516911.129306419,105486694.31033869
2003-05-09,23.9655704498291,70.23444340751367,과열,전량매도,0,7551467.362791675,0.0,105521250.54382394,0.0,105521250.54382394
2003-05-16,24.21020698547364,75.81834691047013,과열,관망,0,0.0,0.0,105521250.54382394,0.0,105521250.54382394
2003-05-23,23.70405960083008,69.22249145721356,상승,매수,1000000,0.0,42186.866589087615,104521250.54382394,1000000.0000000001,105521250.54382394
2003-05-30,25.129682540893555,72.21145440342667,과열,전량매도,0,1060142.5647788006,0.0,105581393.10860275,0.0,105581393.10860275
2003-06-06,25.41650009155273,73.1593069146906,과열,관망,0,0.0,0.0,105581393.10860275,0.0,105581393.10860275
2003-06-13,25.273096084594727,76.36179320459374,과열,관망,0,0.0,0.0,105581393.10860275,0.0,105581393.10860275
2003-06-20,25.62738037109375,74.4746893000758,과열,관망,0,0.0,0.0,105581393.10860275,0.0,105581393.10860275
2003-06-27,25.16343116760254,65.42921924559145,상승,매수,1000000,0.0,39740.20845326856,104581393.10860275,1000000.0,105581393.10860275
2003-07-04,25.79609680175781,77.1738168734394,과열,전량매도,0,1025142.2641825498,0.0,105606535.3727853,0.0,105606535.3727853
2003-07-11,26.858985900878903,80.44153747576374,과열,관망,0,0.0,0.0,105606535.3727853,0.0,105606535.3727853
2003-07-18,26.386592864990234,80.2728417604152,과열,관망,0,0.0,0.0,105606535.3727853,0.0,105606535.3727853
2003-07-25,26.825244903564453,78.4897152451345,과열,관망,0,0.0,0.0,105606535.3727853,0.0,105606535.3727853
2003-08-01,26.53843688964844,75.19555102162502,과열,관망,0,0.0,0.0,105606535.3727853,0.0,105606535.3727853
2003-08-08,25.365880966186523,59.9334278245996,상승,매수,1000000,0.0,39423.0344821467,104606535.3727853,1000000.0,105606535.3727853
2003-08-15,26.293800354003903,63.82765419825382,상승,매수,1000000,0.0,77454.81332493862,103606535.3727853,2036581.3980225772,105643116.77080788
2003-08-22,27.365123748779297,67.06203018648233,상승,매수,1000000,0.0,113997.6774895711,102606535.3727853,3119560.551575545,105726095.92436084
2003-08-29,28.166513442993164,73.38647009702603,과열,전량매도,0,3210917.1154800034,0.0,105817452.4882653,0.0,105817452.4882653
2003-09-05,28.63047218322754,70.40322623676266,과열,관망,0,0.0,0.0,105817452.4882653,0.0,105817452.4882653
2003-09-12,28.529237747192383,68.54271023341738,상승,매수,1000000,0.0,35051.76019287133,104817452.4882653,1000000.0,105817452.4882653
2003-09-19,29.17033576965332,71.91646994920958,과열,전량매도,0,1022471.6141434248,0.0,105839924.10240874,0.0,105839924.10240874
2003-09-26,27.483217239379883,59.07592433777458,상승,매수,1000000,0.0,36385.841995497154,104839924.10240874,999999.9999999999,105839924.10240874
2003-10-03,28.841346740722656,66.54016354140131,상승,매수,1000000,0.0,71058.2866975348,103839924.10240874,2049416.6854452814,105889340.78785402
2003-10-10,29.533071517944336,66.71696186512482,상승,매수,1000000,0.0,104918.63201896194,102839924.10240874,3098569.4629808874,105938493.56538962
2003-10-17,29.195650100708008,61.17836420324782,상승,매수,1000000,0.0,139170.3098048849,101839924.10240874,4063167.6694705524,105903091.77187929
2003-10-24,28.849796295166016,61.92812908479225,상승,매수,1000000,0.0,173832.5996099452,100839924.10240874,5015035.088206074,105854959.1906148
2003-10-31,29.67647933959961,63.30708594127772,상승,매수,1000000,0.0,207529.31910812447,99839924.10240874,6158739.55087343,105998663.65328217
2003-11-07,30.056087493896484,66.27634867105368,상승,매수,1000000,0.0,240800.44929774315,98839924.10240874,7237519.372662553,106077443.4750713
2003-11-14,29.558387756347656,70.69114344383202,과열,전량매도,0,7117673.052245426,0.0,105957597.15465416,0.0,105957597.15465416
2003-11-21,28.875104904174805,63.05465904822466,상승,매수,1000000,0.0,34631.90881275097,104957597.15465416,1000000.0000000001,105957597.15465416
2003-11-28,29.845186233520508,62.67240927297333,상승,매수,1000000,0.0,68138.14972462217,103957597.15465416,2033595.7681388527,105991192.92279302
2003-12-05,29.558387756347656,57.50685164302616,상승,매수,1000000,0.0,101969.49425677618,102957597.15465416,3014053.8505604556,105971651.00521462
2003-12-12,29.727088928222656,56.10898922224964,상승,매수,1000000,0.0,135608.84597448198,101957597.15465416,4031256.223737075,105988853.37839124
2003-12-19,29.912675857543945,57.635047025876965,상승,매수,1000000,0.0,169039.48938339658,100957597.15465416,5056423.453050283,106014020.60770445
2003-12-26,30.253477096557617,56.18267277750487,상승,매수,1000000,0.0,202093.54121381528,99957597.15465416,6114032.320474383,106071629.47512855
2004-01-02,30.6838607788086,71.32978527330529,과열,전량매도,0,6201010.082901126,0.0,106158607.23755528,0.0,106158607.23755528
2004-01-09,31.84000015258789,70.53656709087223,과열,관망,0,0.0,0.0,106158607.23755528,0.0,106158607.23755528
2004-01-16,32.54887008666992,70.60559705975953,과열,관망,0,0.0,0.0,106158607.23755528,0.0,106158607.23755528
2004-01-23,32.076297760009766,69.32526280527114,상승,매수,1000000,0.0,31175.667699615955,105158607.23755528,1000000.0,106158607.23755528
2004-01-30,31.28302955627441,65.39928176962306,상승,매수,1000000,0.0,63141.88114454846,104158607.23755528,1975269.3340836754,106133876.57163896
2004-02-06,31.33366584777832,61.63030991475008,상승,매수,1000000,0.0,95056.4360791063,103158607.23755528,2978466.604783416,106137073.8423387
2004-02-13,31.173309326171875,58.08973947477309,상승,매수,1000000,0.0,127135.16052689662,102158607.23755528,3963223.685337465,106121830.92289275
2004-02-20,31.10582160949707,61.94935881819763,상승,매수,1000000,0.0,159283.48351781498,101158607.23755528,4954643.62364442,106113250.8611997
2004-02-27,30.8610782623291,66.44990909452841,상승,매수,1000000,0.0,191686.7583321192,100158607.23755528,5915660.050739696,106074267.28829497
2004-03-05,30.91171646118164,60.42147434762463,상승,매수,1000000,0.0,224036.9515430262,99158607.23755528,6925366.722925517,106083973.9604808
2004-03-12,29.966567993164062,53.5338240082855,상승,매수,1000000,0.0,257407.4729930674,98158607.23755528,7713618.541395296,105872225.77895057
2004-03-19,29.325210571289062,46.78393868144844,중립,관망,0,0.0,257407.4729930674,98158607.23755528,7548528.348145104,105707135.58570038
2004-03-26,29.721832275390625,48.52265938732969,중립,관망,0,0.0,257407.4729930674,98158607.23755528,7650621.738732091,105809228.97628736
2004-04-02,31.30836677551269,56.845703144340185,상승,매수,1000000,0.0,289347.8168369415,97158607.23755528,9059007.575224832,106217614.81278011
2004-04-09,31.173309326171875,53.30287519473952,상승,매수,1000000,0.0,321426.5412847318,96158607.23755528,10019928.9971105,106178536.23466578
2004-04-16,30.45600891113281,40.07264273662928,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9789369.60564239,105947976.84319767
2004-04-23,31.40117835998535,42.03754042292591,중립,관망,0,0.0,321426.5412847318,96158607.23755528,10093172.15251506,106251779.39007033
2004-04-30,29.34207344055176,34.453017783925404,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9431321.180119144,105589928.41767442
2004-05-07,29.510854721069336,39.15296637119545,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9485571.963349516,105644179.2009048
2004-05-14,29.325210571289062,37.90662061498156,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9425901.006375898,105584508.24393117
2004-05-21,29.55307388305664,40.322853317755175,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9499142.322563035,105657749.56011832
2004-05-28,30.84418487548828,48.63660931546105,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9914139.663275035,106072746.90083031
2004-06-04,30.54039764404297,48.339151392491495,중립,관망,0,0.0,321426.5412847318,96158607.23755528,9816494.384185104,105975101.62174039
2004-06-11,31.08892822265625,50.872791342841765,상승,매수,1000000,0.0,353592.33332613274,95158607.23755528,10992806.670857685,106151413.90841296
2004-06-18,30.75138092041016,54.11137445493825,상승,매수,1000000,0.0,386111.198172826,94158607.23755528,11873452.532648548,106032059.77020383
2004-06-25,31.50245475769043,61.2762353298194,상승,매수,1000000,0.0,417854.75618098024,93158607.23755528,13163450.551877096,106322057.78943238
2004-07-02,31.07205009460449,56.9685711782535,상승,매수,1000000,0.0,450038.02046368184,92158607.23755528,13983603.916324163,106142211.15387945
2004-07-09,30.169086456298828,43.673715018872606,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13577235.947990399,105735843.18554568
2004-07-16,29.25768280029297,40.20709468366752,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13167069.650798159,105325676.88835344
2004-07-23,28.86949157714844,41.60712829855746,중립,관망,0,0.0,450038.02046368184,92158607.23755528,12992368.84117282,105150976.0787281
2004-07-30,29.44334602355957,39.21929509111316,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13250625.160269966,105409232.39782524
2004-08-06,27.61211395263672,40.22885455725788,중립,관망,0,0.0,450038.02046368184,92158607.23755528,12426501.104062239,104585108.34161752
2004-08-13,27.443336486816406,38.32225250414816,중립,관망,0,0.0,450038.02046368184,92158607.23755528,12350544.827445589,104509152.06500086
2004-08-20,28.70071792602539,46.85366295234108,중립,관망,0,0.0,450038.02046368184,92158607.23755528,12916414.281314975,105075021.51887025
2004-08-27,29.164857864379883,48.089563025919965,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13125294.900390167,105283902.13794544
2004-09-03,28.810447692871094,38.975477855709215,중립,관망,0,0.0,450038.02046368184,92158607.23755528,12965796.848372156,105124404.08592744
2004-09-10,29.637451171875,45.36803915314302,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13337979.856979653,105496587.09453493
2004-09-17,29.89905548095703,43.71102380398398,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13455711.7423837,105614318.97993898
2004-09-24,29.36740493774414,42.83217860865618,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13216448.78433773,105375056.02189301
2004-10-01,30.464445114135746,44.80998147975077,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13710158.573690135,105868765.81124541
2004-10-08,30.025634765625,44.772347468239495,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13512677.233087381,105671284.47064266
2004-10-15,30.067832946777344,49.44656286410337,중립,관망,0,0.0,450038.02046368184,92158607.23755528,13531668.01900035,105690275.25655563
2004-10-22,30.21128845214844,55.68994141669715,상승,매수,1000000,0.0,483138.2307239591,91158607.23755528,14596228.450662175,105754835.68821746
2004-10-29,31.13957977294922,62.72492446386986,상승,매수,1000000,0.0,515251.7019811626,90158607.23755528,16044721.47699027,106203328.71454555
2004-11-05,32.03409576416016,64.01843338137908,상승,매수,1000000,0.0,546468.4407760438,89158607.23755528,17505622.363911074,106664229.60146636
2004-11-12,32.62480545043945,81.3293666782856,과열,전량매도,0,17828426.565123424,0.0,106987033.8026787,0.0,106987033.8026787
2004-11-19,32.64168930053711,83.11856478126268,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-11-26,33.08893966674805,81.17536423553895,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-12-03,33.8653450012207,81.97510559505213,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-12-10,33.69656753540039,84.09905779924561,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-12-17,33.62737274169922,81.13823689298187,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-12-24,33.87446212768555,81.09540752021843,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2004-12-31,34.01076889038086,88.7145138954708,과열,관망,0,0.0,0.0,106987033.8026787,0.0,106987033.8026787
2005-01-07,32.84358215332031,69.60695024513537,상승,매수,1000000,0.0,30447.34874934783,105987033.8026787,1000000.0,106987033.8026787
2005-01-14,32.7413444519043,73.69521181027774,과열,전량매도,0,996887.1330496549,0.0,106983920.93572836,0.0,106983920.93572836
2005-01-21,31.56560516357422,60.91027516327955,상승,매수,1000000,0.0,31680.05158836526,105983920.93572836,1000000.0,106983920.93572836
2005-01-28,31.45484733581543,59.101857748772666,상승,매수,1000000,0.0,63471.653986682104,104983920.93572836,1996491.1863027865,106980412.12203114
2005-02-04,32.161991119384766,57.73358979330849,상승,매수,1000000,0.0,94564.25631618394,103983920.93572836,3041374.7718523326,107025295.70758069
2005-02-11,32.1193962097168,50.74067670179086,상승,매수,1000000,0.0,125698.09187992591,102983920.93572836,4037346.8158967257,107021267.75162508
2005-02-18,31.82121086120605,42.64882160251725,중립,관망,0,0.0,125698.09187992591,102983920.93572836,3999865.4865623745,106983786.42229073
2005-02-25,32.051231384277344,44.80129133928087,중립,관망,0,0.0,125698.09187992591,102983920.93572836,4028778.6274056584,107012699.56313401
2005-03-04,31.966041564941406,39.44015353984683,중립,관망,0,0.0,125698.09187992591,102983920.93572836,4018070.4296675352,107001991.36539589
2005-03-11,31.66786193847656,27.292178954613306,침체,매수,2000000,0.0,188853.60278513146,100983920.93572836,5980589.819583436,106964510.75531179
2005-03-18,31.105546951293945,25.23938728811308,침체,매수,2000000,0.0,253150.8164985461,98983920.93572836,7874394.608353924,106858315.54408228
2005-03-25,30.90107154846192,24.603253289269176,침체,매수,2000000,0.0,317873.49114312645,96983920.93572836,9822631.493173128,106806552.42890148
2005-04-01,30.841442108154297,20.723531109893585,침체,매수,2000000,0.0,382721.3018578923,94983920.93572836,11803676.874807632,106787597.81053598
2005-04-08,31.21630859375,24.21381367512585,침체,매수,2000000,0.0,446790.3763288063,92983920.93572836,13947146.264197713,106931067.19992606
2005-04-15,29.59756088256836,22.35114605015447,침체,매수,2000000,0.0,514363.5120995282,90983920.93572836,15223905.365137473,106207826.30086583
2005-04-22,29.8957462310791,26.544807846439426,침체,매수,2000000,0.0,581262.6617156978,88983920.93572836,17377281.02825408,106361201.96398243
2005-04-29,29.80203628540039,32.307699961577526,중립,관망,0,0.0,581262.6617156978,88983920.93572836,17322810.93579964,106306731.871528
2005-05-06,30.551755905151367,41.9696124763064,중립,관망,0,0.0,581262.6617156978,88983920.93572836,17758594.957516573,106742515.89324492
2005-05-13,30.8755111694336,37.72343091451696,중립,관망,0,0.0,581262.6617156978,88983920.93572836,17946781.804177735,106930702.73990609
2005-05-20,32.08531951904297,49.734057913630295,중립,관망,0,0.0,581262.6617156978,88983920.93572836,18649998.22563755,107633919.16136591
2005-05-27,32.55388641357422,55.5698394382674,상승,매수,1000000,0.0,611980.9602099453,87983920.93572836,19922358.665944643,107906279.601673
