Date,Close,WeeklyRSI,WeeklyMode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
1999-10-04,51.93173599243164,61.46613590996412,상승,매수,200000,0.0,27474.505095248707,99718969.576966,1426798.7451291739,101145768.32209517
1999-10-05,52.30078125,61.46613590996412,상승,매수,200000,0.0,31298.53975056277,99518969.576966,1636938.080938613,101155907.65790461
1999-10-06,53.34864807128906,61.46613590996412,상승,매수,200000,0.0,35047.463242171085,99318969.576966,1869734.7822980247,101188704.35926403
1999-10-07,53.22343826293945,61.46613590996412,상승,매수,200000,0.0,38805.2061939124,99118969.576966,2065346.4961423324,101184316.07310833
1999-10-08,53.78361511230469,60.623148696895576,상승,매수,200000,0.0,42523.810820663195,98918969.576966,2287084.274287007,101206053.851253
1999-10-11,54.54150390625,60.623148696895576,상승,매수,200000,0.0,46190.74307731264,98718969.576966,2519312.5939838374,101238282.17094985
1999-10-12,53.302513122558594,60.623148696895576,상승,매수,200000,0.0,49942.91137639714,98518969.576966,2662082.689019189,101181052.26598519
1999-10-13,51.7208251953125,60.623148696895576,상승,매수,200000,0.0,53809.82570432488,98318969.576966,2783088.5890436205,101102058.16600962
1999-10-14,52.04378128051758,60.623148696895576,상승,매수,200000,0.0,57652.744014237716,98118969.576966,3000466.799698657,101119436.37666465
1999-10-15,50.50822067260742,50.05927294823816,상승,매수,200000,0.0,61612.495463341285,97918969.576966,3111937.517052465,101030907.09401847
1999-10-18,49.86896896362305,50.05927294823816,상승,매수,200000,0.0,65623.00548904264,97718969.576966,3272551.624032732,100991521.20099874
1999-10-19,50.13916397094727,50.05927294823816,상승,매수,200000,0.0,69611.90327193923,97518969.576966,3490282.632481482,101009252.20944749
1999-10-20,51.66812515258789,50.05927294823816,상승,매수,200000,0.0,73482.76174434081,97318969.576966,3796716.5303643984,101115686.1073304
1999-10-21,52.51170349121094,50.05927294823816,상승,매수,200000,0.0,77291.43651021419,97118969.576966,4058704.996434123,101177674.57340012
1999-10-22,52.2744026184082,51.10264080153944,상승,매수,200000,0.0,81117.40084422976,96918969.576966,4240363.671090072,101159333.24805607
1999-10-25,52.30078125,51.10264080153944,상승,매수,200000,0.0,84941.43549954383,96718969.576966,4442503.437122626,101161473.01408863
1999-10-26,51.87901306152344,51.10264080153944,상승,매수,200000,0.0,88796.55895308408,96518969.576966,4606677.841745385,101125647.4187114
1999-10-27,51.7999267578125,51.10264080153944,상승,매수,200000,0.0,92657.56827333057,96318969.576966,4799655.250115535,101118624.82708153
1999-10-28,53.59249114990234,51.10264080153944,상승,매수,200000,0.0,96389.4343558492,96118969.576966,5165749.90765994,101284719.48462594
1999-10-29,55.46413040161133,65.91306067969334,상승,매수,200000,0.0,99995.36847131835,95918969.576966,5546156.156450375,101465125.73341638
1999-11-01,55.174163818359375,65.91306067969334,상승,매수,200000,0.0,103620.25349283723,95718969.576966,5717160.841113727,101436130.41807973
1999-11-02,55.20712661743164,65.91306067969334,상승,매수,200000,0.0,107242.97418587272,95518969.576966,5920576.454709428,101439546.03167543
1999-11-03,56.30771255493164,65.91306067969334,상승,매수,200000,0.0,110794.88547697495,95318969.576966,6238606.563994075,101557576.14096008
1999-11-04,56.94038391113281,65.91306067969334,상승,매수,200000,0.0,114307.33106062505,95118969.576966,6508703.314448946,101627672.89141496
1999-11-05,57.52030944824219,70.44081208428152,과열,전량매도,0,6574993.054809818,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-08,58.68023300170898,70.44081208428152,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-09,58.284793853759766,70.44081208428152,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-10,59.04926681518555,70.44081208428152,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-11,60.1037483215332,70.44081208428152,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-12,60.89457321166992,77.11056129993823,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-15,60.77593612670898,77.11056129993823,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-16,62.3181037902832,77.11056129993823,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-17,61.47449493408203,77.11056129993823,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-18,63.359336853027344,77.11056129993823,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-19,63.926116943359375,78.00581125279005,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-22,62.950714111328125,78.00581125279005,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-23,63.24073028564453,78.00581125279005,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-24,65.32328796386719,78.00581125279005,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-26,65.53421020507812,79.0382540735354,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-29,64.45332336425781,79.0382540735354,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-11-30,62.00172424316406,79.0382540735354,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-01,63.34618377685547,79.0382540735354,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-02,65.356201171875,79.0382540735354,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-03,66.7467269897461,78.74472873718605,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-06,67.35308074951172,78.74472873718605,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-07,67.35308074951172,78.74472873718605,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-08,66.5359115600586,78.74472873718605,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-09,66.85224151611328,78.74472873718605,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-10,67.40579986572266,77.39455390893613,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-13,68.32190704345703,77.39455390893613,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-14,67.0894775390625,77.39455390893613,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-15,68.38118743896484,77.39455390893613,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-16,70.06832122802734,77.39455390893613,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-17,70.67462158203125,79.60145794412873,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-20,71.59723663330078,79.60145794412873,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-21,75.4460220336914,79.60145794412873,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-22,75.2087631225586,79.60145794412873,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-23,76.10502624511719,79.60145794412873,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-27,75.65687561035156,82.70035376331889,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-28,75.18236541748047,82.70035376331889,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-29,78.02940368652344,82.70035376331889,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-30,77.18586730957031,82.70035376331889,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
1999-12-31,77.08037567138672,90.05997989595119,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-03,79.92740631103516,90.05997989595119,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-04,74.44425964355469,90.05997989595119,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-05,72.54624938964844,90.05997989595119,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-06,67.5639877319336,90.05997989595119,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-07,75.92049407958984,86.95485241531034,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-10,78.02940368652344,86.95485241531034,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-11,74.23336791992188,86.95485241531034,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-12,72.5989761352539,86.95485241531034,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-13,76.97496032714844,86.95485241531034,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-14,78.76748657226562,86.898976352418,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-18,79.18930053710938,86.898976352418,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-19,80.98185729980469,86.898976352418,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-20,80.1910171508789,86.898976352418,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-21,81.19278717041016,96.48566838656122,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-24,77.29130554199219,96.48566838656122,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-25,78.45117950439453,96.48566838656122,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-26,75.28783416748047,96.48566838656122,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-27,76.39495849609375,96.48566838656122,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-28,72.54624938964844,75.41307084259996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-01-31,75.65687561035156,75.41307084259996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-01,77.68669891357422,75.41307084259996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-02,78.34571838378906,75.41307084259996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-03,81.40367889404297,75.41307084259996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-04,81.957275390625,78.73070135731818,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-07,83.09078216552734,78.73070135731818,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-08,86.57044219970703,78.73070135731818,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-09,83.51254272460938,78.73070135731818,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-10,86.25413513183594,78.73070135731818,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-11,84.25067901611328,78.83957600360996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-14,84.14520263671875,78.83957600360996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-15,84.75153350830078,78.83957600360996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-16,84.35609436035156,78.83957600360996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-17,86.14871215820312,78.83957600360996,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-18,83.03805541992188,75.05963814503158,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-22,83.30164337158203,75.05963814503158,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-23,87.94121551513672,75.05963814503158,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-24,89.83927917480469,75.05963814503158,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-25,87.78306579589844,75.99077325213938,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-28,87.73035430908203,75.99077325213938,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-02-29,90.0501480102539,75.99077325213938,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-01,90.78829193115234,75.99077325213938,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-02,88.6859359741211,75.99077325213938,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-03,93.68799591064452,78.04616044782982,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-06,94.42613983154295,78.04616044782982,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-07,93.00262451171876,78.04616044782982,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-08,93.84615325927734,78.04616044782982,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-09,97.0095443725586,78.04616044782982,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-10,96.5877685546875,78.76016136117276,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-13,94.05706787109376,78.76016136117276,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-14,90.577392578125,78.76016136117276,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-15,86.7813491821289,78.76016136117276,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-16,91.73729705810548,78.76016136117276,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-17,93.47711181640624,73.99316270281768,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-20,90.8410186767578,73.99316270281768,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-21,94.2679443359375,73.99316270281768,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-22,96.16597747802734,73.99316270281768,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-23,97.8531265258789,73.99316270281768,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-24,99.1711654663086,75.1044579899625,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-27,99.32931518554688,75.1044579899625,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-28,96.7986297607422,75.1044579899625,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-29,92.79169464111328,75.1044579899625,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-30,90.47191619873048,75.1044579899625,과열,관망,0,0.0,0.0,101693962.63177583,0.0,101693962.63177583
2000-03-31,92.36994934082033,63.99090931762131,상승,매수,200000,0.0,2165.2063406688,101493962.63177583,200000.0,101693962.63177583
2000-04-03,86.83404541015625,63.99090931762131,상승,매수,200000,0.0,4468.4504087680125,101293962.63177583,388013.6257079929,101681976.25748383
2000-04-04,85.99049377441406,63.99090931762131,상승,매수,200000,0.0,6794.288896504535,101093962.63177583,584244.2570564438,101678206.88883227
2000-04-05,84.46155548095703,63.99090931762131,상승,매수,200000,0.0,9162.230131556647,100893962.63177583,773856.208585768,101667818.8403616
2000-04-06,86.46505737304688,63.99090931762131,상승,매수,200000,0.0,11475.303251222958,100693962.63177583,992212.7539901044,101686175.38576593
2000-04-07,89.94473266601562,60.79648070062251,상승,매수,200000,0.0,13698.890937481847,100493962.63177583,1232143.083192709,101726105.71496853
2000-04-10,84.46155548095703,60.79648070062251,상승,매수,200000,0.0,16066.83217253396,100293962.63177583,1357029.6369437024,101650992.26871952
2000-04-11,82.45809173583984,60.79648070062251,상승,매수,200000,0.0,18492.306686796474,100093962.63177583,1524840.321187148,101618802.95296298
2000-04-12,77.60759735107422,60.79648070062251,상승,매수,200000,0.0,21069.373969207732,99893962.63177583,1635143.491441478,101529106.1232173
2000-04-13,74.23336791992188,60.79648070062251,상승,매수,200000,0.0,23763.580167904616,99693962.63177583,1764050.5896986222,101458013.22147445
2000-04-14,67.80123901367188,44.96075504269219,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1611200.1787846538,101305162.81056048
2000-04-17,75.6041488647461,44.96075504269219,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1796625.2525735886,101490587.88434942
2000-04-18,77.60759735107422,44.96075504269219,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1844234.3612907142,101538196.99306653
2000-04-19,75.235107421875,44.96075504269219,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1787855.506660642,101481818.13843647
2000-04-20,73.6007080078125,44.96075504269219,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1749016.3251581916,101442978.95693402
2000-04-24,71.49178314208984,46.906591506186,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1698900.7200435037,101392863.35181934
2000-04-25,76.3159408569336,46.906591506186,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1813539.9786428087,101507502.61041863
2000-04-26,73.7061538696289,46.906591506186,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1751522.0963488396,101445484.72812466
2000-04-27,76.97496032714844,46.906591506186,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1829200.6406554691,101523163.2724313
2000-04-28,79.92740631103516,49.276214741346784,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1899361.3274849693,101593323.95926079
2000-05-01,80.66553497314453,49.276214741346784,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1916901.9071212336,101610864.53889707
2000-05-02,76.02597045898438,49.276214741346784,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1806649.2438448232,101500611.87562065
2000-05-03,75.18236541748047,49.276214741346784,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1786602.1678109968,101480564.79958682
2000-05-04,75.34053802490234,49.276214741346784,중립,관망,0,0.0,23763.580167904616,99693962.63177583,1790360.915247833,101484323.54702365
2000-05-05,77.1331558227539,52.81192007349349,상승,매수,200000,0.0,26356.498840382956,99493962.63177583,2032959.931997491,101526922.56377332
2000-05-08,74.12796783447266,52.81192007349349,상승,매수,200000,0.0,29054.535841027555,99293962.63177583,2153753.6982692233,101447716.33004504
2000-05-09,72.54624938964844,52.81192007349349,상승,매수,200000,0.0,31811.397866048213,99093962.63177583,2307797.6030236636,101401760.23479949
2000-05-10,67.2740249633789,52.81192007349349,상승,매수,200000,0.0,34784.313491490146,98893962.63177583,2340080.7741605057,101234043.40593633
2000-05-11,71.38636779785156,52.81192007349349,상승,매수,200000,0.0,37585.96885188543,98693962.63177583,2683125.796499286,101377088.42827511
2000-05-12,71.38636779785156,43.21486804557642,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2683125.796499286,101377088.42827511
2000-05-15,74.49703216552734,43.21486804557642,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2800043.1305314177,101494005.76230724
2000-05-16,76.6058578491211,43.21486804557642,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2879305.3869890287,101573268.01876485
2000-05-17,75.0241928100586,43.21486804557642,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2819856.9740967094,101513819.60587254
2000-05-18,72.33538055419922,43.21486804557642,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2718795.360399411,101412757.99217524
2000-05-19,68.90837860107422,40.17554155178435,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2589988.171733904,101283950.80350973
2000-05-22,68.85568237304688,40.17554155178435,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2588007.5329486565,101281970.16472448
2000-05-23,63.10889053344727,40.17554155178435,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2372008.7938671964,101065971.42564303
2000-05-24,67.06311798095703,40.17554155178435,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2520632.263542569,101214594.89531839
2000-05-25,65.58686828613281,40.17554155178435,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2465145.9884953,101159108.62027113
2000-05-26,65.58686828613281,39.11899396449481,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2465145.9884953,101159108.62027113
2000-05-30,72.17716217041016,39.11899396449481,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2712848.5691545196,101406811.20093034
2000-05-31,70.12103271484375,39.11899396449481,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2635566.9514821563,101329529.58325799
2000-06-01,73.7061538696289,39.11899396449481,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2770317.203536147,101464279.83531198
2000-06-02,78.97844696044922,45.04454392236429,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2968481.44742573,101662444.07920155
2000-06-05,79.17608642578125,45.04454392236429,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2975909.918213603,101669872.54998943
2000-06-06,76.97496032714844,45.04454392236429,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2893178.461231318,101587141.09300715
2000-06-07,79.03116607666016,45.04454392236429,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2970462.9464855334,101664425.57826136
2000-06-08,78.66207122802734,45.04454392236429,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2956590.159001429,101650552.79077725
2000-06-09,79.0838851928711,41.20638288919103,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2972444.445545336,101666407.07732116
2000-06-12,76.55315399169922,41.20638288919103,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2877324.4614455956,101571287.09322143
2000-06-13,79.50560760498047,41.20638288919103,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2988295.2909910213,101682257.92276685
2000-06-14,77.71308135986328,41.20638288919103,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2920921.4553758595,101614884.08715169
2000-06-15,79.0838851928711,41.20638288919103,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2972444.445545336,101666407.07732116
2000-06-16,79.50560760498047,39.39787507939781,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2988295.2909910213,101682257.92276685
2000-06-19,82.66896057128906,39.39787507939781,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3107192.9770502155,101801155.60882604
2000-06-20,82.35263061523438,39.39787507939781,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3095303.4091750258,101789266.04095085
2000-06-21,83.40705871582031,39.39787507939781,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3134935.1109202015,101828897.74269603
2000-06-22,80.34920501708984,39.39787507939781,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3020002.7170460955,101713965.34882192
2000-06-23,77.18586730957031,39.78850756501075,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2901105.6045032716,101595068.2362791
2000-06-26,79.29471588134766,39.78850756501075,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2980368.721235438,101674331.35301127
2000-06-27,78.34571838378906,39.78850756501075,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2944699.7308516833,101638662.3626275
2000-06-28,79.29471588134766,39.78850756501075,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2980368.721235438,101674331.35301127
2000-06-29,77.30448150634766,39.78850756501075,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2905563.8340087365,101599526.46578456
2000-06-30,78.82022857666016,36.55984768111549,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2962534.6561808386,101656497.28795667
2000-07-03,80.34920501708984,36.55984768111549,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3020002.7170460955,101713965.34882192
2000-07-05,77.23854064941406,36.55984768111549,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2903085.3830139637,101597048.01478979
2000-07-06,79.29471588134766,36.55984768111549,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2980368.721235438,101674331.35301127
2000-07-07,80.92913818359375,41.9450382355134,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3041800.0669784867,101735762.69875431
2000-07-10,79.70330047607422,41.9450382355134,중립,관망,0,0.0,37585.96885188543,98693962.63177583,2995725.769086191,101689688.40086202
2000-07-11,80.13827514648438,41.9450382355134,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3012074.713499586,101706037.34527542
2000-07-12,82.03628540039062,41.9450382355134,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3083413.2677834653,101777375.89955929
2000-07-13,83.09078216552734,41.9450382355134,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3123047.5503523084,101817010.18212813
2000-07-14,84.88333892822266,46.51160418346476,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3190422.5330002108,101884385.16477604
2000-07-17,85.83232879638672,46.51160418346476,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3226091.2366257804,101920053.8684016
2000-07-18,83.93431854248047,46.51160418346476,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3154752.6823419007,101848715.31411773
2000-07-19,82.03628540039062,46.51160418346476,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3083413.2677834653,101777375.89955929
2000-07-20,84.67244720458984,46.51160418346476,중립,관망,0,0.0,37585.96885188543,98693962.63177583,3182495.9632446277,101876458.59502046
2000-07-21,81.82542419433594,63.116381701979,상승,매수,200000,0.0,40030.19693831733,98493962.63177583,3275487.845060623,101769450.47683644
2000-07-24,80.13827514648438,63.116381701979,상승,매수,200000,0.0,42525.88329585898,98293962.63177583,3407950.9364108304,101701913.56818666
2000-07-25,80.77098846435547,63.116381701979,상승,매수,200000,0.0,45002.01988651443,98093962.63177583,3634857.6291263523,101728820.26090218
2000-07-26,80.66553497314453,63.116381701979,상승,매수,200000,0.0,47481.393513263254,97893962.63177583,3830112.009017775,101724074.6407936
2000-07-27,77.50215911865234,63.116381701979,상승,매수,200000,0.0,50061.96678082615,97693962.63177583,3879910.515240276,101573873.14701611
2000-07-28,73.28434753417969,49.71855141605303,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3668758.5718106222,101362721.20358644
2000-07-31,75.4460220336914,49.71855141605303,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3776976.248796137,101470938.88057196
2000-08-01,74.44425964355469,49.71855141605303,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3726826.0532988315,101420788.68507466
2000-08-02,73.12618255615234,49.71855141605303,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3660840.521934727,101354803.15371056
2000-08-03,76.28955841064453,49.71855141605303,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3819205.338877583,101513167.97065341
2000-08-04,76.02597045898438,46.29261629123445,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3806009.607597746,101499972.23937356
2000-08-07,77.81851196289062,46.29261629123445,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3895747.760819553,101589710.39259538
2000-08-08,79.40019989013672,46.29261629123445,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3974930.169290981,101668892.8010668
2000-08-09,77.29130554199219,46.29261629123445,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3869354.770489897,101563317.40226573
2000-08-10,75.7623291015625,46.29261629123445,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3792811.2027204405,101486773.83449626
2000-08-11,76.81678009033203,49.68746014868178,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3845599.0930922297,101539561.72486806
2000-08-14,78.45117950439453,49.68746014868178,중립,관망,0,0.0,50061.96678082615,97693962.63177583,3927420.3422656283,101621382.97404146
